topic,feature,description,source_file,wave
demographics,ch513d12_7,Child 7 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_8,Child 8 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_9,Child 9 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_10,Child 10 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_11,Child 11 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_12,Child 12 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_13,Child 13 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_14,Child 14 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_15,Child 15 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_16,Child 16 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_17,Child 17 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_18,Child 18 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_19,Child 19 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d12_20,Child 20 degree obtained: country specific category 12,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_1,Child 1 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_2,Child 2 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_3,Child 3 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_4,Child 4 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_5,Child 5 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_6,Child 6 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_7,Child 7 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_8,Child 8 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_9,Child 9 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_10,Child 10 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_11,Child 11 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_12,Child 12 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_13,Child 13 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_14,Child 14 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_15,Child 15 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_16,Child 16 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_17,Child 17 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_18,Child 18 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_19,Child 19 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d13_20,Child 20 degree obtained: country specific category 13,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_1,Child 1 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_2,Child 2 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_3,Child 3 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_4,Child 4 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_5,Child 5 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_6,Child 6 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_7,Child 7 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_8,Child 8 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_9,Child 9 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_10,Child 10 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_11,Child 11 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_12,Child 12 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_13,Child 13 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_14,Child 14 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_15,Child 15 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_16,Child 16 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_17,Child 17 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_18,Child 18 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_19,Child 19 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d14_20,Child 20 degree obtained: country specific category 14,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_1,Child 1 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_2,Child 2 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_3,Child 3 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_4,Child 4 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_5,Child 5 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_6,Child 6 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_7,Child 7 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_8,Child 8 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_9,Child 9 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_10,Child 10 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_11,Child 11 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_12,Child 12 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_13,Child 13 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_14,Child 14 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_15,Child 15 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_16,Child 16 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_17,Child 17 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_18,Child 18 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_19,Child 19 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d15_20,Child 20 degree obtained: country specific category 15,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_1,Child 1 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_2,Child 2 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_3,Child 3 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_4,Child 4 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_5,Child 5 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_6,Child 6 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_7,Child 7 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_8,Child 8 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_9,Child 9 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_10,Child 10 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_11,Child 11 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_12,Child 12 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_13,Child 13 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_14,Child 14 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_15,Child 15 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_16,Child 16 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_17,Child 17 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_18,Child 18 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_19,Child 19 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d16_20,Child 20 degree obtained: country specific category 16,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_1,Child 1 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_2,Child 2 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_3,Child 3 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_4,Child 4 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_5,Child 5 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_6,Child 6 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_7,Child 7 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_8,Child 8 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_9,Child 9 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_10,Child 10 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_11,Child 11 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_12,Child 12 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_13,Child 13 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_14,Child 14 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_15,Child 15 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_16,Child 16 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_17,Child 17 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_18,Child 18 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_19,Child 19 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d17_20,Child 20 degree obtained: country specific category 17,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_1,Child 1 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_2,Child 2 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_3,Child 3 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_4,Child 4 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_5,Child 5 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_6,Child 6 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_7,Child 7 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_8,Child 8 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_9,Child 9 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_10,Child 10 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_11,Child 11 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_12,Child 12 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_13,Child 13 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_14,Child 14 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_15,Child 15 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_16,Child 16 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_17,Child 17 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_18,Child 18 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_19,Child 19 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d18_20,Child 20 degree obtained: country specific category 18,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_1,Child 1 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_2,Child 2 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_3,Child 3 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_4,Child 4 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_5,Child 5 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_6,Child 6 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_7,Child 7 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_8,Child 8 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_9,Child 9 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_10,Child 10 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_11,Child 11 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_12,Child 12 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_13,Child 13 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_14,Child 14 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_15,Child 15 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_16,Child 16 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_17,Child 17 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_18,Child 18 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_19,Child 19 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d19_20,Child 20 degree obtained: country specific category 19,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_1,Child 1 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_2,Child 2 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_3,Child 3 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_4,Child 4 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_5,Child 5 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_6,Child 6 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_7,Child 7 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_8,Child 8 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_9,Child 9 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_10,Child 10 still in education,sharew9_rel9-0-0_ch.sav,w9
demographics,ch513d95_11,Child 11 still in education,sharew9_rel9-0-0_ch.sav,w9
