feature,value,label,source_file,topic,wave
ch016_2,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_2,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_3,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_4,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_5,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_6,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_7,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_8,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_9,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_10,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_11,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_12,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_13,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_14,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_15,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_16,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_17,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_18,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_19,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,1,Full-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,2,Part-time employed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,3,Self-employed or working for own family business,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,4,Unemployed,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,5,In vocational training/retraining/education,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,6,Parental leave,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,7,In retirement or early retirement,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,8,Permanently sick or disabled,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,9,Looking after home or family,sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,50,In mandatory military service (IL only),sharew9_rel9-0-0_ch.sav,demographics,w9
ch016_20,97,Other,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,1,Education country-specific category 1,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,2,Education country-specific category 2,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,3,Education country-specific category 3,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,4,Education country-specific category 4,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,5,Education country-specific category 5,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,6,Education country-specific category 6,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,7,Education country-specific category 7,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,8,Education country-specific category 8,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,9,Education country-specific category 9,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,10,Education country-specific category 10,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,11,Education country-specific category 11,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,12,Education country-specific category 12,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,13,Education country-specific category 13,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,14,Education country-specific category 14,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,15,Education country-specific category 15,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,16,Education country-specific category 16,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,17,Education country-specific category 17,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,18,Education country-specific category 18,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,19,Education country-specific category 19,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,20,Education country-specific category 20,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,21,Education country-specific category 21,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,22,Education country-specific category 22,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,23,Education country-specific category 23,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,24,Education country-specific category 24,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,25,Education country-specific category 25,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,95,No degree yet/still in school,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,96,None,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_1,97,Other type (also abroad),sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,-2,Refusal,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,-1,Don't know,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,1,Education country-specific category 1,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,2,Education country-specific category 2,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,3,Education country-specific category 3,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,4,Education country-specific category 4,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,5,Education country-specific category 5,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,6,Education country-specific category 6,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,7,Education country-specific category 7,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,8,Education country-specific category 8,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,9,Education country-specific category 9,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,10,Education country-specific category 10,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,11,Education country-specific category 11,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,12,Education country-specific category 12,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,13,Education country-specific category 13,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,14,Education country-specific category 14,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,15,Education country-specific category 15,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,16,Education country-specific category 16,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,17,Education country-specific category 17,sharew9_rel9-0-0_ch.sav,demographics,w9
ch017_2,18,Education country-specific category 18,sharew9_rel9-0-0_ch.sav,demographics,w9
